

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 14884           
  Cones                  : 0               
  Scalar variables       : 14763           
  Matrix variables       : 0               
  Integer variables      : 14762           

Optimizer started.
Mixed integer optimizer started.
Threads used: 6
Presolve started.
Presolve terminated. Time = 1.22
Presolved problem: 14763 variables, 14884 constraints, 58685 non-zeros
Presolved problem: 0 general integer, 14762 binary, 1 continuous
Clique table size: 14762
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
49557    49259    2960     153      7.2111000000e-01     6.3667545398e-01     11.71       7378.7
49575    49277    2962     155      7.2111000000e-01     6.3667545398e-01     11.71       7382.9
49598    49300    2969     66       7.2111000000e-01     6.3667545398e-01     11.71       7388.4
49614    49316    2971     67       7.2111000000e-01     6.3667545398e-01     11.71       7392.0
49641    49343    2970     68       7.2111000000e-01     6.3667545398e-01     11.71       7400.5
49670    49372    2973     68       7.2111000000e-01     6.3667545398e-01     11.71       7403.4
49694    49396    2973     69       7.2111000000e-01     6.3667545398e-01     11.71       7409.4
49713    49415    2976     69       7.2111000000e-01     6.3667545398e-01     11.71       7413.8
49741    49443    2970     57       7.2111000000e-01     6.3667545398e-01     11.71       7422.4
49752    49454    2975     124      7.2111000000e-01     6.3667545398e-01     11.71       7426.3
49768    49470    2979     19       7.2111000000e-01     6.3667545398e-01     11.71       7430.3
49787    49489    2984     65       7.2111000000e-01     6.3667545398e-01     11.71       7436.5
49807    49509    2986     18       7.2111000000e-01     6.3667545398e-01     11.71       7441.2
49820    49522    2985     148      7.2111000000e-01     6.3667545398e-01     11.71       7449.9
49834    49536    2985     17       7.2111000000e-01     6.3678620354e-01     11.69       7456.2
49855    49557    2986     54       7.2111000000e-01     6.3678620354e-01     11.69       7466.5
49873    49575    2988     56       7.2111000000e-01     6.3688476816e-01     11.68       7470.7
49894    49596    2993     152      7.2111000000e-01     6.3688476816e-01     11.68       7473.9
49910    49612    2993     57       7.2111000000e-01     6.3691911721e-01     11.68       7475.5
49922    49624    2993     58       7.2111000000e-01     6.3691911721e-01     11.68       7479.2
49934    49636    2997     8        7.2111000000e-01     6.3691911721e-01     11.68       7482.4
49946    49648    2997     127      7.2111000000e-01     6.3691911721e-01     11.68       7488.9
49965    49667    2996     74       7.2111000000e-01     6.3691911721e-01     11.68       7495.0
49991    49693    3000     63       7.2111000000e-01     6.3691911721e-01     11.68       7505.5
50005    49707    3002     64       7.2111000000e-01     6.3691911721e-01     11.68       7507.8
50030    49732    3003     64       7.2111000000e-01     6.3691911721e-01     11.68       7514.9
50043    49745    3004     11       7.2111000000e-01     6.3693130973e-01     11.67       7517.8
50060    49762    3005     64       7.2111000000e-01     6.3693130973e-01     11.67       7520.8
50076    49778    3001     66       7.2111000000e-01     6.3694041994e-01     11.67       7526.5
50090    49792    2999     24       7.2111000000e-01     6.3699380522e-01     11.66       7530.4
50104    49806    3001     69       7.2111000000e-01     6.3699380522e-01     11.66       7535.2
50122    49824    2999     69       7.2111000000e-01     6.3699380522e-01     11.66       7537.0
50135    49837    3000     61       7.2111000000e-01     6.3705895226e-01     11.66       7540.1
50148    49850    2999     85       7.2111000000e-01     6.3705895226e-01     11.66       7552.2
50164    49866    3001     65       7.2111000000e-01     6.3713648316e-01     11.65       7555.4
50176    49878    3003     86       7.2111000000e-01     6.3713648316e-01     11.65       7559.6
50191    49893    3006     88       7.2111000000e-01     6.3713648316e-01     11.65       7566.5
50206    49908    3005     90       7.2111000000e-01     6.3719379067e-01     11.64       7571.0
50219    49921    3006     91       7.2111000000e-01     6.3719379067e-01     11.64       7575.1
50233    49935    3006     92       7.2111000000e-01     6.3719379067e-01     11.64       7578.0
50252    49954    3005     93       7.2111000000e-01     6.3719379067e-01     11.64       7580.9
50263    49965    3010     93       7.2111000000e-01     6.3719379067e-01     11.64       7582.8
50280    49982    3011     95       7.2111000000e-01     6.3746074530e-01     11.60       7586.7
50298    50000    3009     103      7.2111000000e-01     6.3752697792e-01     11.59       7597.2
50311    50013    3012     97       7.2111000000e-01     6.3752697792e-01     11.59       7602.7
50333    50035    3010     99       7.2111000000e-01     6.3755129132e-01     11.59       7608.3
50346    50048    3013     100      7.2111000000e-01     6.3755129132e-01     11.59       7616.3
50369    50071    3014     80       7.2111000000e-01     6.3756572670e-01     11.59       7623.2
50386    50088    3015     69       7.2111000000e-01     6.3756572670e-01     11.59       7630.8
50401    50103    3018     127      7.2111000000e-01     6.3756572670e-01     11.59       7634.3
50415    50117    3020     69       7.2111000000e-01     6.3758668989e-01     11.58       7641.8
50429    50131    3020     84       7.2111000000e-01     6.3758668989e-01     11.58       7647.3
50440    50142    3017     63       7.2111000000e-01     6.3761259453e-01     11.58       7650.9
50453    50155    3018     108      7.2111000000e-01     6.3761259453e-01     11.58       7658.4
50469    50171    3018     110      7.2111000000e-01     6.3761259453e-01     11.58       7665.7
50488    50190    3025     110      7.2111000000e-01     6.3764734981e-01     11.57       7673.2
50501    50203    3022     25       7.2111000000e-01     6.3770894743e-01     11.57       7677.0
50516    50218    3025     51       7.2111000000e-01     6.3773347483e-01     11.56       7689.0
50532    50234    3029     115      7.2111000000e-01     6.3773347483e-01     11.56       7695.5
50547    50249    3032     115      7.2111000000e-01     6.3773347483e-01     11.56       7698.8
50559    50261    3034     18       7.2111000000e-01     6.3775797131e-01     11.56       7702.6
50575    50277    3032     118      7.2111000000e-01     6.3775797131e-01     11.56       7705.8
50602    50304    3035     122      7.2111000000e-01     6.3781607676e-01     11.55       7710.0
50619    50321    3038     123      7.2111000000e-01     6.3781607676e-01     11.55       7714.3
50640    50342    3041     26       7.2111000000e-01     6.3782424683e-01     11.55       7731.0
50663    50365    3042     125      7.2111000000e-01     6.3782424683e-01     11.55       7739.9
50675    50377    3042     126      7.2111000000e-01     6.3782424683e-01     11.55       7750.0
50693    50395    3044     128      7.2111000000e-01     6.3782424683e-01     11.55       7768.5
50723    50424    3048     20       7.2111000000e-01     6.3782424683e-01     11.55       7780.1
50744    50445    3051     20       7.2111000000e-01     6.3783703485e-01     11.55       7788.5
50763    50464    3052     135      7.2111000000e-01     6.3783703485e-01     11.55       7796.1
50786    50487    3061     37       7.2111000000e-01     6.3788651378e-01     11.54       7803.1
50806    50507    3061     38       7.2111000000e-01     6.3788651378e-01     11.54       7805.5
50824    50525    3063     40       7.2111000000e-01     6.3791205031e-01     11.54       7819.3
50837    50538    3064     41       7.2111000000e-01     6.3791205031e-01     11.54       7823.6
50858    50559    3063     42       7.2111000000e-01     6.3791205031e-01     11.54       7832.1
50871    50572    3064     43       7.2111000000e-01     6.3791205031e-01     11.54       7841.6
50883    50584    3072     43       7.2111000000e-01     6.3791205031e-01     11.54       7845.6
50895    50596    3070     44       7.2111000000e-01     6.3811611386e-01     11.51       7855.0
50924    50625    3071     45       7.2111000000e-01     6.3811611386e-01     11.51       7869.8
50945    50646    3074     46       7.2111000000e-01     6.3814989609e-01     11.50       7874.3
50960    50661    3079     93       7.2111000000e-01     6.3814989609e-01     11.50       7878.2
50974    50675    3079     95       7.2111000000e-01     6.3819804531e-01     11.50       7881.5
50990    50691    3077     53       7.2111000000e-01     6.3819804531e-01     11.50       7885.1
51007    50708    3076     95       7.2111000000e-01     6.3819804531e-01     11.50       7894.5
51026    50727    3083     51       7.2111000000e-01     6.3819804531e-01     11.50       7903.8
51039    50740    3086     54       7.2111000000e-01     6.3824687949e-01     11.49       7913.3
51056    50757    3087     62       7.2111000000e-01     6.3824687949e-01     11.49       7917.9
51074    50775    3089     63       7.2111000000e-01     6.3838773166e-01     11.47       7924.3
51093    50794    3088     53       7.2111000000e-01     6.3838773166e-01     11.47       7931.4
51109    50810    3090     26       7.2111000000e-01     6.3841617068e-01     11.47       7938.7
51124    50825    3087     89       7.2111000000e-01     6.3841617068e-01     11.47       7944.9
51151    50852    3088     64       7.2111000000e-01     6.3841617068e-01     11.47       7948.1
51166    50867    3085     58       7.2111000000e-01     6.3847336984e-01     11.46       7963.3
51181    50882    3088     58       7.2111000000e-01     6.3847336984e-01     11.46       7970.5
51194    50895    3093     38       7.2111000000e-01     6.3849057266e-01     11.46       7974.0
51213    50914    3096     61       7.2111000000e-01     6.3849057266e-01     11.46       7987.9
51229    50930    3092     106      7.2111000000e-01     6.3849057266e-01     11.46       7994.2
51248    50949    3103     107      7.2111000000e-01     6.3849506401e-01     11.46       8011.1
51261    50962    3100     109      7.2111000000e-01     6.3849506401e-01     11.46       8018.4
51283    50984    3102     112      7.2111000000e-01     6.3865931755e-01     11.43       8028.2
51296    50997    3103     112      7.2111000000e-01     6.3865931755e-01     11.43       8032.4
51315    51016    3104     95       7.2111000000e-01     6.3865931755e-01     11.43       8037.3
51334    51035    3109     64       7.2111000000e-01     6.3865931755e-01     11.43       8043.2
51346    51047    3107     111      7.2111000000e-01     6.3865931755e-01     11.43       8051.5
51357    51058    3108     95       7.2111000000e-01     6.3870060347e-01     11.43       8055.6
51373    51074    3108     48       7.2111000000e-01     6.3870060347e-01     11.43       8061.0
51387    51088    3108     66       7.2111000000e-01     6.3870060347e-01     11.43       8072.2
51406    51107    3111     55       7.2111000000e-01     6.3873770719e-01     11.42       8077.1
51420    51121    3109     111      7.2111000000e-01     6.3873770719e-01     11.42       8093.1
51439    51140    3110     51       7.2111000000e-01     6.3873770719e-01     11.42       8101.3
51455    51156    3114     124      7.2111000000e-01     6.3874727958e-01     11.42       8122.2
51466    51167    3115     67       7.2111000000e-01     6.3874727958e-01     11.42       8126.5
51477    51178    3116     67       7.2111000000e-01     6.3876050608e-01     11.42       8131.2
51495    51196    3116     69       7.2111000000e-01     6.3876050608e-01     11.42       8135.9
51508    51209    3119     163      7.2111000000e-01     6.3876050608e-01     11.42       8143.6
51525    51226    3118     24       7.2111000000e-01     6.3877448343e-01     11.42       8159.0
51542    51243    3117     111      7.2111000000e-01     6.3878811764e-01     11.42       8163.8
51556    51257    3119     130      7.2111000000e-01     6.3878811764e-01     11.42       8171.2
51574    51275    3123     131      7.2111000000e-01     6.3878811764e-01     11.42       8180.4
51587    51288    3126     60       7.2111000000e-01     6.3878811764e-01     11.42       8185.0
51599    51300    3128     131      7.2111000000e-01     6.3878811764e-01     11.42       8187.2
